STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW,TAVG,TMAX,TMIN
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20091219,0.22,2.0,1.7,-9999,33,29
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20091220,0.00,2.0,0.2,-9999,30,26
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20091221,0.01,2.0,0.0,-9999,29,25
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20091222,0.20,3.0,2.9,-9999,32,27
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20091223,0.32,5.0,0.9,-9999,32,31
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20091224,0.39,4.0,0.0,-9999,36,32
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20091225,0.46,1.0,0.4,-9999,43,21
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20091226,0.06,1.0,5.6,-9999,26,20
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20091227,0.01,4.0,0.7,-9999,21,14
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20091228,0.00,3.0,0.0,-9999,30,14
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20091229,0.00,2.0,0.0,-9999,24,8
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20091230,0.02,2.0,1.1,-9999,31,15
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20091231,0.01,2.0,0.0,-9999,32,9
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100101,0.00,2.0,0.0,-9999,16,5
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100102,0.00,2.0,0.0,-9999,11,2
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100103,0.00,2.0,0.0,-9999,18,-1
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100104,0.00,2.0,0.0,-9999,18,7
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100105,0.00,2.0,0.0,-9999,23,13
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100106,0.01,2.0,0.1,-9999,20,10
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100107,0.27,3.0,3.9,-9999,22,16
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100108,0.27,8.0,3.5,-9999,27,11
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100109,0.00,7.0,0.0,-9999,22,6
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100110,0.00,6.0,0.0,-9999,18,0
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100111,0.00,6.0,0.0,-9999,26,15
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100112,0.00,5.0,0.0,-9999,31,20
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100113,0.00,5.0,0.0,-9999,35,19
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100114,0.00,5.0,0.0,-9999,40,31
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100115,0.00,2.0,0.0,-9999,34,25
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100116,0.00,2.0,0.0,-9999,27,23
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100117,0.00,2.0,0.0,-9999,29,19
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100118,0.00,2.0,0.0,-9999,31,27
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100119,0.00,2.0,0.0,-9999,38,27
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100120,0.01,2.0,0.0,-9999,33,24
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100121,0.08,2.0,0.0,-9999,35,30
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100122,0.00,2.0,0.0,-9999,35,33
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100123,0.00,1.0,0.0,-9999,44,34
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100124,0.49,0.0,0.0,-9999,46,30
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100125,0.00,0.0,0.5,-9999,32,19
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100126,0.00,0.0,0.2,-9999,24,12
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100127,0.00,1.0,0.9,-9999,23,9
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100128,0.00,1.0,0.0,-9999,17,6
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100129,0.00,1.0,0.0,-9999,21,5
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100130,0.00,1.0,0.0,-9999,25,18
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100131,0.00,1.0,0.0,-9999,29,15
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100201,0.00,0.0,0.0,-9999,30,14
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100202,0.10,1.0,2.1,-9999,32,25
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100203,0.00,1.0,0.0,-9999,32,23
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100204,0.00,1.0,0.0,-9999,33,21
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100205,0.02,1.0,0.2,-9999,35,30
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100206,0.00,0.0,0.0,-9999,31,25
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100207,0.00,0.0,0.0,-9999,31,23
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100208,0.00,0.0,0.0,-9999,30,20
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100209,0.65,1.0,12.6,-9999,28,23
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100210,0.02,9.0,0.3,-9999,26,17
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100211,0.00,7.0,0.0,-9999,30,10
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100212,0.00,6.0,0.0,-9999,32,10
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100213,0.00,5.0,0.0,-9999,30,11
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100214,0.00,5.0,0.0,-9999,29,9
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100215,0.00,4.0,0.3,-9999,28,6
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100216,0.00,5.0,0.0,-9999,32,25
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100217,0.00,4.0,0.0,-9999,32,26
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100218,0.00,3.0,0.0,-9999,39,25
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100219,0.00,2.0,0.0,-9999,42,19
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100220,0.01,2.0,0.2,-9999,39,30
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100221,0.36,2.0,2.0,-9999,36,33
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100222,0.14,4.0,1.1,-9999,33,29
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100223,0.00,3.0,0.0,-9999,33,22
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100224,0.34,3.0,3.6,-9999,29,21
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100225,0.00,5.0,0.0,-9999,28,18
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100226,0.00,5.0,0.0,-9999,31,17
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100227,0.00,4.0,0.1,-9999,34,28
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100228,0.00,4.0,0.0,-9999,38,32
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100301,0.00,3.0,0.0,-9999,36,27
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100302,0.00,3.0,0.0,-9999,33,23
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100303,0.00,3.0,0.0,-9999,39,24
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100304,0.00,2.0,0.0,-9999,42,22
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100305,0.00,1.0,0.0,-9999,38,23
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100306,0.00,0.0,0.0,-9999,45,20
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100307,0.03,0.0,0.0,-9999,46,26
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100308,0.00,0.0,0.0,-9999,44,33
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100309,0.01,0.0,0.0,-9999,51,32
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100310,0.07,0.0,0.0,-9999,62,46
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100311,0.34,0.0,0.0,-9999,60,44
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100312,0.01,0.0,0.0,-9999,55,40
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100313,0.61,0.0,0.0,-9999,45,41
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100314,0.00,0.0,0.0,-9999,50,40
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100315,0.00,0.0,0.0,-9999,48,39
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100316,0.00,0.0,0.0,-9999,61,35
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100317,0.00,0.0,0.0,-9999,63,32
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100318,0.00,0.0,0.0,-9999,61,41
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100319,0.00,0.0,0.0,-9999,65,39
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100320,0.42,0.0,1.8,-9999,39,31
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100321,0.02,0.0,0.0,-9999,42,33
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100322,0.00,0.0,0.0,-9999,49,34
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100323,0.00,0.0,0.0,-9999,59,28
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100324,0.00,0.0,0.0,-9999,53,35
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100325,0.03,0.0,0.0,-9999,47,29
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100326,0.00,0.0,0.0,-9999,41,27
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100327,0.01,0.0,0.0,-9999,50,31
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100328,0.00,0.0,0.0,-9999,52,37
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100329,0.00,0.0,0.0,-9999,46,30
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100330,0.00,0.0,0.0,-9999,64,29
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100331,0.00,0.0,0.0,-9999,77,51
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100401,0.00,0.0,0.0,-9999,83,54
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100402,0.00,0.0,0.0,-9999,81,59
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100403,0.18,0.0,0.0,-9999,59,49
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100404,0.80,0.0,0.0,-9999,76,39
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100405,0.82,0.0,0.0,-9999,72,50
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100406,0.37,0.0,0.0,-9999,76,47
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100407,0.13,0.0,0.0,-9999,49,37
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100408,0.00,0.0,0.0,-9999,40,34
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100409,0.00,0.0,0.0,-9999,56,30
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100410,0.00,0.0,0.0,-9999,74,38
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100411,0.00,0.0,0.0,-9999,63,44
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100412,0.01,0.0,0.0,-9999,70,44
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100413,0.00,0.0,0.0,-9999,63,48
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100414,0.00,0.0,0.0,-9999,80,46
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100415,0.00,0.0,0.0,-9999,82,61
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100416,0.00,0.0,0.0,-9999,68,39
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100417,0.00,0.0,0.0,-9999,59,37
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100418,0.00,0.0,0.0,-9999,52,36
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100419,0.00,0.0,0.0,-9999,56,35
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100420,0.00,0.0,0.0,-9999,64,38
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100421,0.00,0.0,0.0,-9999,62,41
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100422,0.00,0.0,0.0,-9999,60,38
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100423,0.07,0.0,0.0,-9999,63,41
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100424,0.26,0.0,0.0,-9999,60,51
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100425,0.31,0.0,0.0,-9999,60,47
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100426,0.00,0.0,0.0,-9999,63,47
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100427,0.00,0.0,0.0,-9999,51,37
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100428,0.00,0.0,0.0,-9999,64,33
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100429,0.00,0.0,0.0,-9999,79,46
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100430,0.06,0.0,0.0,-9999,81,62
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100501,0.11,0.0,0.0,-9999,70,58
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100502,0.93,0.0,0.0,-9999,69,53
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100503,0.00,0.0,0.0,-9999,72,50
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100504,0.00,0.0,0.0,-9999,79,50
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100505,0.00,0.0,0.0,-9999,72,56
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100506,0.01,0.0,0.0,-9999,63,46
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100507,0.72,0.0,0.0,-9999,59,45
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100508,0.02,0.0,0.0,-9999,50,42
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100509,0.00,0.0,0.0,-9999,58,38
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100510,0.00,0.0,0.0,-9999,58,41
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100511,0.97,0.0,0.0,-9999,52,44
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100512,0.12,0.0,0.0,-9999,51,44
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100513,1.49,0.0,0.0,-9999,73,48
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100514,0.00,0.0,0.0,-9999,66,47
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100515,0.00,0.0,0.0,-9999,61,43
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100516,0.00,0.0,0.0,-9999,66,41
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100517,0.01,0.0,0.0,-9999,58,50
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100518,0.00,0.0,0.0,-9999,65,46
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100519,0.00,0.0,0.0,-9999,74,44
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100520,0.05,0.0,0.0,-9999,74,47
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100521,0.21,0.0,0.0,-9999,73,56
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100522,0.00,0.0,0.0,-9999,74,58
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100523,0.00,0.0,0.0,-9999,89,62
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100524,0.00,0.0,0.0,-9999,91,70
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100525,0.00,0.0,0.0,-9999,88,69
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100526,0.00,0.0,0.0,-9999,87,66
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100527,0.00,0.0,0.0,-9999,77,61
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100528,0.00,0.0,0.0,-9999,79,57
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100529,0.00,0.0,0.0,-9999,86,59
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100530,0.00,0.0,0.0,-9999,91,61
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100531,0.26,0.0,0.0,-9999,81,66
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100601,0.00,0.0,0.0,-9999,85,63
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100602,1.02,0.0,0.0,-9999,77,57
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100603,0.00,0.0,0.0,-9999,71,56
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100604,0.00,0.0,0.0,-9999,83,57
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100605,0.15,0.0,0.0,-9999,79,60
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100606,0.00,0.0,0.0,-9999,76,55
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100607,0.00,0.0,0.0,-9999,70,54
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100608,0.45,0.0,0.0,-9999,67,58
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100609,0.00,0.0,0.0,-9999,83,65
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100610,0.00,0.0,0.0,-9999,77,58
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100611,0.02,0.0,0.0,-9999,89,64
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100612,0.34,0.0,0.0,-9999,77,62
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100613,0.25,0.0,0.0,-9999,71,62
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100614,0.00,0.0,0.0,-9999,70,60
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100615,0.59,0.0,0.0,-9999,79,60
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100616,0.00,0.0,0.0,-9999,82,63
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100617,0.00,0.0,0.0,-9999,84,64
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100618,0.87,0.0,0.0,-9999,90,67
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100619,0.00,0.0,0.0,-9999,85,66
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100620,0.00,0.0,0.0,-9999,81,64
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100621,0.22,0.0,0.0,-9999,85,67
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100622,0.00,0.0,0.0,-9999,85,69
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100623,0.87,0.0,0.0,-9999,87,69
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100624,0.00,0.0,0.0,-9999,84,65
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100625,0.00,0.0,0.0,-9999,84,62
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100626,0.85,0.0,0.0,-9999,87,69
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100627,0.54,0.0,0.0,-9999,85,72
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100628,0.00,0.0,0.0,-9999,82,63
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100629,0.00,0.0,0.0,-9999,75,59
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100630,0.00,0.0,0.0,-9999,75,56
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100701,0.00,0.0,0.0,-9999,77,55
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100702,0.00,0.0,0.0,-9999,83,59
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100703,0.00,0.0,0.0,-9999,87,60
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100704,0.00,0.0,0.0,-9999,91,68
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100705,0.00,0.0,0.0,-9999,91,78
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100706,0.37,0.0,0.0,-9999,90,73
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100707,0.20,0.0,0.0,-9999,93,71
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100708,0.16,0.0,0.0,-9999,88,73
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100709,0.00,0.0,0.0,-9999,88,70
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100710,0.00,0.0,0.0,-9999,89,69
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100711,0.79,0.0,0.0,-9999,85,66
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100712,0.00,0.0,0.0,-9999,84,65
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100713,0.17,0.0,0.0,-9999,84,70
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100714,0.00,0.0,0.0,-9999,90,70
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100715,0.01,0.0,0.0,-9999,90,71
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100716,0.00,0.0,0.0,-9999,90,67
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100717,0.00,0.0,0.0,-9999,93,71
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100718,0.01,0.0,0.0,-9999,92,72
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100719,0.01,0.0,0.0,-9999,84,69
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100720,0.00,0.0,0.0,-9999,86,68
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100721,0.00,0.0,0.0,-9999,91,72
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100722,0.01,0.0,0.0,-9999,90,69
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100723,2.79,0.0,0.0,-9999,94,70
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20100724,3.64,0.0,0.0,-9999,87,69
